"","subject","CURRENT_SAC_AMPLITUDE","CURRENT_SAC_DIRECTION","CURRENT_SAC_DURATION","CURRENT_SAC_END_INTEREST_AREAS","CURRENT_SAC_END_INTEREST_AREA_INDEX","CURRENT_SAC_END_INTEREST_AREA_LABEL","CURRENT_SAC_INDEX","CURRENT_SAC_LABEL","CURRENT_SAC_MSG_TEXT_1","CURRENT_SAC_START_INTEREST_AREAS","CURRENT_SAC_START_INTEREST_AREA_INDEX","CURRENT_SAC_START_INTEREST_AREA_LABEL","DATA_FILE","TRIAL_INDEX","TRIAL_LABEL","TRIAL_SACCADE_TOTAL","BUTTON_PRESSED.1.","BUTTON_PRESS_TIME.1.","DISPLAY_ON_TIME.1.","RESPONSE_TIME.1.","RESPONSE_ACCURACY.1.","visual","pic_category","correct","sentence","sentence_type","block","button_expected","polarity","language","congruence","Imagewinner","Ratio","PxSize","logCURRENT_SAC_DURATION"
"1185","t13",2.85,"DOWN",28,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1289ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",25,"Trial: 37",5,4,553769,552508.2052,1260,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",3.3322045101752
"1186","t13",6.77,"LEFT",39,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 261ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",26,"Trial: 38",4,2,560660,559441.1552,1218,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",3.66356164612965
"1187","t13",3.29,"UP",32,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 497ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",26,"Trial: 38",4,2,560660,559441.1552,1218,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",3.46573590279973
"1188","t13",17.19,"RIGHT",77,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 594ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",26,"Trial: 38",4,2,560660,559441.1552,1218,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",4.34380542185368
"1189","t13",18.35,"LEFT",74,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1193ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",26,"Trial: 38",4,2,560660,559441.1552,1218,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",4.30406509320417
"1190","t13",8.31,"LEFT",47,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 245ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.85014760171006
"1191","t13",3.1,"UP",45,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 517ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.80666248977032
"1192","t13",17.04,"RIGHT",64,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 725ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.15888308335967
"1193","t13",4.76,"DOWN",40,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1003ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.68887945411394
"1194","t13",19.81,"LEFT",69,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1242ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.23410650459726
"1195","t13",19.81,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",6,"Saccade: 1718ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.24849524204936
"1196","t13",8.5,"UP",41,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 2003ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.71357206670431
"1197","t13",19.5,"LEFT",62,"[ 1]",1,"ROI_LEFT ",8,"Saccade: 2234ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",27,"Trial: 39",8,2,567707,565440.8262,2266,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.12713438504509
"1198","t13",7.89,"LEFT",45,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 239ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",28,"Trial: 40",3,4,577099,576223.5682,875,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.80666248977032
"1199","t13",2.04,"LEFT",23,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 458ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",28,"Trial: 40",3,4,577099,576223.5682,875,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.13549421592915
"1200","t13",17.37,"RIGHT",76,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 775ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",28,"Trial: 40",3,4,577099,576223.5682,875,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",4.33073334028633
"1219","t13",7.5,"LEFT",42,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 238ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",30,"Trial: 42",5,2,593065,591872.7032,1192,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",3.73766961828337
"1220","t13",4.84,"UP",48,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 471ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",30,"Trial: 42",5,2,593065,591872.7032,1192,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",3.87120101090789
"1221","t13",8.56,"DOWN",52,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 694ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",30,"Trial: 42",5,2,593065,591872.7032,1192,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",3.95124371858143
"1222","t13",18.6,"RIGHT",75,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 908ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",30,"Trial: 42",5,2,593065,591872.7032,1192,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",4.31748811353631
"1223","t13",7.42,"UP",46,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1165ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",30,"Trial: 42",5,2,593065,591872.7032,1192,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",3.8286413964891
"1224","t13",0.29,".",7,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 62ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",31,"Trial: 43",4,2,599599,599005.6412,593,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",1.94591014905531
"1225","t13",7.32,"LEFT",43,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 256ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",31,"Trial: 43",4,2,599599,599005.6412,593,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",3.76120011569356
"1226","t13",3.96,"DOWN",29,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 458ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",31,"Trial: 43",4,2,599599,599005.6412,593,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",3.36729582998647
"1227","t13",12.57,"RIGHT",41,"[ 2]",2,"ROI_CENTER ",4,"Saccade: 661ms","button_reponse","[ 1]",1,"ROI_LEFT ","t13.edf",31,"Trial: 43",4,2,599599,599005.6412,593,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",3.71357206670431
"1228","t13",3.66,"UP",35,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 283ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",32,"Trial: 44",2,4,605670,605221.9672,448,"correct","fig2_1d2_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","1d2","42px",3.55534806148941
"1229","t13",17.1,"RIGHT",69,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 450ms","button_reponse","[ 1]",1,"ROI_LEFT ","t13.edf",32,"Trial: 44",2,4,605670,605221.9672,448,"correct","fig2_1d2_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","1d2","42px",4.23410650459726
"1230","t13",8.73,"LEFT",43,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 236ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",33,"Trial: 45",3,4,611330,610388.3492,941,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",3.76120011569356
"1231","t13",16.42,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 451ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",33,"Trial: 45",3,4,611330,610388.3492,941,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",4.24849524204936
"1232","t13",17.99,"LEFT",70,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 855ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",33,"Trial: 45",3,4,611330,610388.3492,941,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",4.24849524204936
"1233","t13",6.62,"LEFT",40,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 225ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",34,"Trial: 46",3,2,616819,615971.3632,847,"correct","fig2_rev_3d4_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","3d4","42px",3.68887945411394
"1234","t13",17.03,"RIGHT",74,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 540ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",34,"Trial: 46",3,2,616819,615971.3632,847,"correct","fig2_rev_3d4_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","3d4","42px",4.30406509320417
"1235","t13",4.66,"DOWN",36,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 921ms","blank_screen","[ 3]",3,"ROI_RIGHT ","t13.edf",34,"Trial: 46",3,2,616819,615971.3632,847,"correct","fig2_rev_3d4_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","3d4","42px",3.58351893845611
"1236","t13",4.5,"LEFT",31,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 268ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",35,"Trial: 47",4,2,622634,621571.0772,1062,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.43398720448515
"1237","t13",18.19,"RIGHT",75,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 419ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",35,"Trial: 47",4,2,622634,621571.0772,1062,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.31748811353631
"1238","t13",3.53,"UP",36,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 740ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",35,"Trial: 47",4,2,622634,621571.0772,1062,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.58351893845611
"1239","t13",18.34,"LEFT",61,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 908ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",35,"Trial: 47",4,2,622634,621571.0772,1062,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.11087386417331
"1240","t13",6.59,"LEFT",40,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 228ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",36,"Trial: 48",3,4,628092,627104.0782,987,"correct","fig2_3d4_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","3d4","28px",3.68887945411394
"1241","t13",18.18,"RIGHT",76,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 490ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",36,"Trial: 48",3,4,628092,627104.0782,987,"correct","fig2_3d4_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","3d4","28px",4.33073334028633
"1242","t13",19,"LEFT",64,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 838ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",36,"Trial: 48",3,4,628092,627104.0782,987,"correct","fig2_3d4_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","3d4","28px",4.15888308335967
"1243","t13",8.79,"LEFT",45,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 266ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",37,"Trial: 49",3,4,635414,634770.3302,643,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",3.80666248977032
"1244","t13",5.95,"UP",37,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 461ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",37,"Trial: 49",3,4,635414,634770.3302,643,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",3.61091791264422
"1245","t13",18.45,"RIGHT",73,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 630ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",37,"Trial: 49",3,4,635414,634770.3302,643,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",4.29045944114839
"1246","t13",8.04,"LEFT",40,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 251ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",38,"Trial: 50",4,2,644109,643086.5362,1022,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",3.68887945411394
"1247","t13",1.06,"LEFT",18,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 487ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",38,"Trial: 50",4,2,644109,643086.5362,1022,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",2.89037175789616
"1248","t13",18.23,"RIGHT",65,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 655ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",38,"Trial: 50",4,2,644109,643086.5362,1022,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",4.17438726989564
"1249","t13",18.6,"LEFT",63,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1037ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",38,"Trial: 50",4,2,644109,643086.5362,1022,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",4.14313472639153
"1250","t13",6.52,"LEFT",39,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 236ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",39,"Trial: 51",3,4,649740,649186.2142,553,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",3.66356164612965
"1251","t13",2.73,"LEFT",27,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 428ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",39,"Trial: 51",3,4,649740,649186.2142,553,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",3.29583686600433
"1252","t13",17.22,"RIGHT",93,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 560ms","button_reponse","[ 1]",1,"ROI_LEFT ","t13.edf",39,"Trial: 51",3,4,649740,649186.2142,553,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",4.53259949315326
"1253","t13",8.38,"LEFT",46,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 261ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",40,"Trial: 52",3,2,656020,655102.5492,917,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",3.8286413964891
"1254","t13",4.14,"UP",35,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 490ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",40,"Trial: 52",3,2,656020,655102.5492,917,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",3.55534806148941
"1255","t13",20.13,"RIGHT",81,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 702ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",40,"Trial: 52",3,2,656020,655102.5492,917,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",4.39444915467244
"1256","t13",8.69,"LEFT",46,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 277ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",41,"Trial: 53",4,2,697194,695700.3212,1493,"correct","fig2_7d8_42px.png",3,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","7d8","42px",3.8286413964891
"1257","t13",3.84,"DOWN",41,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 480ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",41,"Trial: 53",4,2,697194,695700.3212,1493,"correct","fig2_7d8_42px.png",3,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","7d8","42px",3.71357206670431
"1258","t13",17.24,"RIGHT",72,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 675ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",41,"Trial: 53",4,2,697194,695700.3212,1493,"correct","fig2_7d8_42px.png",3,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","7d8","42px",4.27666611901606
"1259","t13",2.98,"UP",308,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1089ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",41,"Trial: 53",4,2,697194,695700.3212,1493,"correct","fig2_7d8_42px.png",3,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","7d8","42px",5.73009978297357
"1260","t13",8.2,"LEFT",53,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 233ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",42,"Trial: 54",5,2,703713,702383.2722,1329,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",3.97029191355212
"1261","t13",6.37,"UP",40,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 521ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",42,"Trial: 54",5,2,703713,702383.2722,1329,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",3.68887945411394
"1262","t13",15.89,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 678ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",42,"Trial: 54",5,2,703713,702383.2722,1329,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.24849524204936
"1263","t13",2.66,"UP",33,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 945ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",42,"Trial: 54",5,2,703713,702383.2722,1329,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",3.49650756146648
"1264","t13",19.58,"LEFT",66,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1217ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",42,"Trial: 54",5,2,703713,702383.2722,1329,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.18965474202643
"1265","t13",4.79,"RIGHT",45,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 300ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",43,"Trial: 55",5,4,709293,708249.6312,1043,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",3.80666248977032
"1266","t13",3.75,"RIGHT",40,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 395ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",43,"Trial: 55",5,4,709293,708249.6312,1043,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",3.68887945411394
"1267","t13",5.29,"UP",33,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 550ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",43,"Trial: 55",5,4,709293,708249.6312,1043,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",3.49650756146648
"1268","t13",18.22,"LEFT",69,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 701ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",43,"Trial: 55",5,4,709293,708249.6312,1043,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",4.23410650459726
"1269","t13",20.45,"RIGHT",76,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 970ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",43,"Trial: 55",5,4,709293,708249.6312,1043,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",4.33073334028633
"1270","t13",7.68,"LEFT",46,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 297ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",44,"Trial: 56",3,2,714734,713782.6682,951,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",3.8286413964891
"1271","t13",4.18,"DOWN",29,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 560ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",44,"Trial: 56",3,2,714734,713782.6682,951,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",3.36729582998647
"1272","t13",17.63,"RIGHT",71,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 743ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",44,"Trial: 56",3,2,714734,713782.6682,951,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",4.26267987704132
"1273","t13",9.02,"LEFT",48,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 267ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",45,"Trial: 57",3,4,719779,718882.3752,896,"correct","fig2_rev_5d6_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","5d6","42px",3.87120101090789
"1274","t13",17.32,"RIGHT",74,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 522ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",45,"Trial: 57",3,4,719779,718882.3752,896,"correct","fig2_rev_5d6_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","5d6","42px",4.30406509320417
"1275","t13",3.98,"UP",45,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 785ms",".","[ 3]",3,"ROI_RIGHT ","t13.edf",45,"Trial: 57",3,4,719779,718882.3752,896,"correct","fig2_rev_5d6_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","5d6","42px",3.80666248977032
"1276","t13",7.5,"LEFT",41,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 253ms",".","[ 2]",2,"ROI_CENTER ","t13.edf",46,"Trial: 58",5,4,725187,723965.4372,1221,"correct","fig2_5d6_28px.png",1,"1","B < A","2",4,4,"Negative","Math","Congruent","nor","5d6","28px",3.71357206670431
"1277","t13",16.59,"RIGHT",69,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 449ms",".","[ 1]",1,"ROI_LEFT ","t13.edf",46,"Trial: 58",5,4,725187,723965.4372,1221,"correct","fig2_5d6_28px.png",1,"1","B < A","2",4,4,"Negative","Math","Congruent","nor","5d6","28px",4.23410650459726
